fraud,authorities_contacted_police,injury_claim,num_vehicles_involved,incident_type_collision,policy_liability,customer_gender_male,num_injuries,incident_dow,collision_type_front,driver_relationship_self,authorities_contacted_fire,incident_day,total_claim_amount,incident_month,incident_severity,policy_state_or,customer_gender_female,collision_type_rear,policy_state_id,incident_type_theft,policy_deductable,policy_state_az,policy_state_ca,num_witnesses,driver_relationship_spouse,driver_relationship_na,policy_state_nv,vehicle_claim,policy_annual_premium,driver_relationship_other,incident_hour,collision_type_na,driver_relationship_child,num_claims_past_year,months_as_customer,police_report_available,authorities_contacted_ambulance,customer_education,customer_age,incident_type_breakin,auto_year,authorities_contacted_none,num_insurers_past_5_years,collision_type_side,policy_state_wa
0,1,0.0,2,1,1,1,0,4,1,0,0,6,8500.0,12,0,0,0,0,0,0,750,0,0,1,0,0,0,8500.0,3000,0,13,0,1,0,74,0,0,3,28,0,2009,0,1,0,1
0,0,0.0,2,1,0,1,0,4,0,1,0,27,15000.0,9,0,0,0,0,0,0,750,0,1,1,0,0,0,15000.0,3000,0,6,0,0,0,52,0,0,2,40,0,2017,1,2,1,0
0,0,0.0,2,1,0,1,0,6,0,1,0,7,23500.0,4,0,0,0,1,0,0,750,0,1,1,0,0,0,23500.0,3000,0,5,0,0,0,126,0,0,1,47,0,2018,1,1,0,0
0,1,15500.0,3,1,2,0,1,1,0,1,0,14,47500.0,5,2,1,1,0,0,0,750,0,0,1,0,0,0,32000.0,3000,0,10,0,0,0,79,1,0,3,67,0,2015,0,1,1,0
0,0,0.0,2,1,2,1,0,3,1,0,0,6,16500.0,6,0,1,0,0,0,0,750,0,0,1,0,0,0,16500.0,3000,1,17,0,0,0,391,0,0,3,63,0,2020,1,1,0,0
0,1,0.0,2,1,1,1,0,3,1,1,0,11,13000.0,7,0,1,0,0,0,0,750,0,0,0,0,0,0,13000.0,3000,0,1,0,0,0,68,0,0,4,37,0,2017,0,1,0,0
0,0,0.0,1,1,3,0,0,0,1,1,1,28,26500.0,10,2,0,1,0,0,0,750,0,1,0,0,0,0,26500.0,2850,0,12,0,0,0,19,0,0,1,22,0,2012,0,4,0,0
0,0,0.0,1,1,1,0,0,3,0,1,0,21,20000.0,2,0,0,1,0,0,0,750,0,0,0,0,0,1,20000.0,3000,0,11,0,0,0,74,0,0,4,58,0,2017,1,1,1,0
0,1,0.0,2,1,2,0,0,1,0,1,0,8,17500.0,10,1,0,1,1,0,0,750,0,1,1,0,0,0,17500.0,3000,0,17,0,0,0,91,1,0,3,42,0,2017,0,1,0,0
0,1,0.0,1,0,2,1,0,2,0,0,0,30,20000.0,10,1,1,0,0,0,1,750,0,0,0,0,1,0,20000.0,3000,0,22,1,0,0,77,0,0,3,37,0,2018,0,1,0,0
0,1,0.0,2,1,2,0,0,3,0,1,0,19,14000.0,9,0,0,1,1,0,0,750,0,1,0,0,0,0,14000.0,3000,0,5,0,0,0,62,1,0,1,32,0,2016,0,1,0,0
0,1,0.0,2,1,0,1,0,1,1,1,0,19,14000.0,2,0,0,0,0,0,0,750,0,1,0,0,0,0,14000.0,3000,0,16,0,0,0,172,1,0,4,58,0,2019,0,1,0,0
0,0,0.0,1,1,2,0,0,2,1,1,0,11,8500.0,12,0,0,1,0,0,0,750,0,1,0,0,0,0,8500.0,2850,0,19,0,0,0,122,0,0,3,48,0,2020,1,1,0,0
0,1,0.0,1,1,1,0,0,2,1,1,0,9,8000.0,1,1,0,1,0,0,0,750,0,1,0,0,0,0,8000.0,3000,0,5,0,0,0,192,0,0,4,50,0,2014,0,1,0,0
0,1,20500.0,3,1,3,1,1,0,1,1,0,13,31000.0,5,1,0,0,0,1,0,750,0,0,2,0,0,0,10500.0,3000,0,2,0,0,1,105,1,0,4,49,0,2012,0,1,0,0
0,1,14500.0,2,1,0,1,3,0,1,1,0,4,40000.0,11,2,0,0,0,0,0,750,0,1,0,0,0,0,25500.0,3000,0,4,0,0,0,114,1,0,3,58,0,2013,0,1,0,0
0,1,0.0,4,1,2,1,0,0,1,1,0,15,33500.0,7,2,0,0,0,0,0,750,0,0,1,0,0,0,33500.0,3000,0,13,0,0,0,17,1,0,4,50,0,2014,0,1,0,1
0,1,0.0,2,1,0,1,0,5,0,0,0,14,10500.0,12,1,0,0,0,0,0,750,0,1,2,1,0,0,10500.0,3000,0,14,0,0,0,148,1,0,3,62,0,2016,0,1,1,0
0,0,0.0,2,1,1,1,0,4,0,0,0,22,5500.0,3,0,0,0,0,0,0,750,0,1,1,0,0,0,5500.0,2500,0,18,0,1,0,75,0,0,4,45,0,2008,1,1,1,0
0,0,0.0,2,1,0,0,0,3,0,1,0,19,12000.0,12,0,0,1,1,0,0,750,0,1,3,0,0,0,12000.0,3000,0,18,0,0,0,28,0,0,3,33,0,2016,1,2,0,0
0,0,0.0,2,1,0,1,0,1,0,0,0,29,8500.0,1,0,0,0,1,0,0,750,1,0,0,0,0,0,8500.0,3000,1,21,0,0,0,66,0,0,3,35,0,2006,1,1,0,0
0,1,0.0,1,0,0,1,0,6,0,0,0,20,19000.0,10,1,0,0,0,0,1,750,0,1,0,0,1,0,19000.0,3000,0,11,1,0,0,8,0,0,3,43,0,2018,0,5,0,0
0,0,14500.0,2,1,2,1,1,1,1,1,0,11,21000.0,6,0,0,0,0,1,0,750,0,0,0,0,0,0,6500.0,3000,0,15,0,0,0,28,0,0,1,50,0,2015,1,3,0,0
0,0,0.0,1,1,1,1,0,0,0,1,1,29,5000.0,4,2,0,0,0,0,0,750,1,0,0,0,0,0,5000.0,2550,0,9,0,0,0,484,0,0,1,60,0,2004,0,1,1,0
0,0,0.0,1,1,2,1,0,1,0,1,0,19,16000.0,3,0,0,0,1,0,0,750,0,0,0,0,0,0,16000.0,3000,0,10,0,0,0,99,0,0,3,37,0,2017,1,1,0,1
0,1,0.0,3,1,0,1,0,0,0,1,0,18,39000.0,11,2,0,0,1,0,0,750,0,1,1,0,0,0,39000.0,3000,0,11,0,0,0,126,1,0,1,58,0,2017,0,1,0,0
0,1,0.0,2,1,1,1,0,2,1,1,0,30,9500.0,10,0,0,0,0,0,0,750,0,1,0,0,0,0,9500.0,3000,0,7,0,0,0,143,0,0,1,41,0,2020,0,1,0,0
0,1,71500.0,4,1,3,1,2,0,1,1,0,19,110500.0,8,2,0,0,0,0,0,750,0,0,3,0,0,0,39000.0,3000,0,9,0,0,0,78,1,0,3,48,0,2018,0,1,0,1
1,0,0.0,2,1,1,1,0,3,1,1,0,28,10000.0,3,0,0,0,0,0,0,750,0,0,0,0,0,0,10000.0,3000,0,8,0,0,0,1,0,0,1,18,0,2015,1,4,0,1
0,1,12000.0,2,1,1,1,4,1,1,1,0,12,28000.0,3,2,1,0,0,0,0,750,0,0,1,0,0,0,16000.0,3000,0,13,0,0,0,94,0,0,2,55,0,2012,0,1,0,0
0,1,15000.0,2,1,0,1,1,4,1,1,0,26,34000.0,7,1,0,0,0,0,0,750,0,1,2,0,0,0,19000.0,3000,0,19,0,0,0,146,1,0,3,49,0,2015,0,1,0,0
0,1,0.0,1,1,1,1,0,2,1,1,0,11,39500.0,12,2,1,0,0,0,0,750,0,0,0,0,0,0,39500.0,3000,0,8,0,0,0,73,0,0,4,56,0,2019,0,1,0,0
0,1,0.0,1,0,2,0,0,1,0,0,0,12,15500.0,11,0,0,1,0,0,0,750,0,1,0,0,1,0,15500.0,3000,0,15,1,0,0,106,1,0,3,40,1,2017,0,1,0,0
0,1,25000.0,3,1,1,0,1,0,1,1,0,10,58500.0,6,2,0,1,0,0,0,750,0,1,3,0,0,0,33500.0,3000,0,15,0,0,0,146,1,0,4,58,0,2016,0,1,0,0
0,0,15000.0,2,1,0,1,1,0,1,0,0,16,20000.0,12,0,0,0,0,0,0,750,0,1,0,1,0,0,5000.0,3000,0,14,0,0,0,218,0,0,3,53,0,2014,1,1,0,0
0,1,18500.0,3,1,1,0,1,4,1,1,0,30,62000.0,8,2,0,1,0,0,0,750,0,1,4,0,0,0,43500.0,3000,0,15,0,0,0,52,1,0,1,34,0,2019,0,2,0,0
0,1,6000.0,3,1,2,0,1,4,1,0,0,19,35500.0,7,2,0,1,0,0,0,750,0,1,2,0,0,0,29500.0,3000,0,3,0,1,0,60,1,0,4,29,0,2016,0,1,0,0
1,0,0.0,2,1,1,1,0,2,1,1,0,22,11000.0,5,0,0,0,0,0,0,750,0,1,0,0,0,0,11000.0,3000,0,17,0,0,1,118,0,0,2,51,0,2020,1,1,0,0
0,1,0.0,2,1,3,1,0,6,1,1,0,22,18000.0,9,0,0,0,0,1,0,750,0,0,2,0,0,0,18000.0,3000,0,17,0,0,1,65,1,0,3,23,0,2017,0,1,0,0
0,1,30000.0,2,1,0,1,2,1,1,1,0,9,48500.0,4,1,0,0,0,0,0,750,0,1,2,0,0,0,18500.0,2750,0,9,0,0,0,116,1,0,2,54,0,2015,0,1,0,0
0,1,15000.0,3,1,2,1,4,0,1,1,0,19,35500.0,8,2,0,0,0,0,0,750,0,0,2,0,0,0,20500.0,3000,0,18,0,0,0,54,1,0,2,61,0,2013,0,2,0,1
0,0,0.0,2,1,2,0,0,3,0,1,0,12,8000.0,12,0,0,1,0,0,0,750,0,0,1,0,0,0,8000.0,3000,0,11,0,0,1,381,0,0,3,61,0,2015,1,1,1,1
0,1,0.0,1,0,0,1,0,6,0,0,0,18,20500.0,8,1,0,0,0,0,1,750,1,0,0,0,1,0,20500.0,3000,0,11,1,0,0,139,0,0,4,58,0,2018,0,1,0,0
0,1,0.0,2,1,0,0,0,2,1,1,0,3,11000.0,7,0,0,1,0,0,0,750,0,1,0,0,0,0,11000.0,2500,0,9,0,0,0,82,1,0,3,50,0,2016,0,1,0,0
0,1,30000.0,3,1,2,1,1,2,1,0,0,3,66000.0,4,2,1,0,0,0,0,750,0,0,0,1,0,0,36000.0,3000,0,8,0,0,0,109,1,0,3,51,0,2016,0,1,0,0
0,1,15000.0,3,1,0,0,1,5,0,1,0,6,47500.0,7,2,0,1,0,0,0,750,0,1,3,0,0,0,32500.0,3000,0,18,0,0,0,122,1,0,2,56,0,2018,0,1,1,0
0,0,0.0,2,1,3,0,0,3,0,1,0,2,11000.0,5,0,0,1,0,0,0,750,0,1,2,0,0,0,11000.0,3000,0,19,0,0,0,20,0,0,3,54,0,2016,1,2,1,0
0,1,0.0,3,1,0,0,0,4,1,0,0,19,14500.0,7,0,0,1,0,0,0,750,0,1,0,0,0,0,14500.0,2950,0,20,0,1,0,69,1,0,3,34,0,2019,0,1,0,0
0,1,0.0,1,0,1,1,0,3,0,0,0,26,6500.0,12,0,0,0,0,0,0,750,1,0,0,0,1,0,6500.0,3000,0,14,1,0,0,104,0,0,4,40,1,2017,0,1,0,0
0,1,19500.0,2,1,1,1,2,2,0,1,0,8,31000.0,5,1,0,0,1,0,0,750,0,1,2,0,0,0,11500.0,2900,0,16,0,0,0,184,0,0,3,74,0,2012,0,1,0,0
0,0,0.0,2,1,1,1,0,0,1,1,0,21,18000.0,1,0,0,0,0,0,0,750,0,1,0,0,0,0,18000.0,2600,0,17,0,0,0,107,0,0,3,39,0,2017,1,1,0,0
0,0,0.0,2,1,1,1,0,3,0,1,0,5,12000.0,9,0,0,0,1,0,0,750,0,1,1,0,0,0,12000.0,3000,0,15,0,0,0,188,0,0,2,57,0,2019,1,1,0,0
0,1,0.0,1,1,3,1,0,4,1,1,0,1,3000.0,3,0,0,0,0,0,0,750,0,0,0,0,0,0,3000.0,3000,0,14,0,0,0,309,0,0,4,55,0,2013,0,1,0,1
0,1,25000.0,2,1,1,1,1,3,1,1,0,26,37500.0,12,1,0,0,0,0,0,750,0,0,0,0,0,0,12500.0,3000,0,13,0,0,1,117,0,0,4,53,0,2017,0,1,0,1
0,0,7000.0,2,1,2,0,1,5,0,1,1,26,40500.0,10,2,0,1,1,0,0,750,1,0,0,0,0,0,33500.0,3000,0,11,0,0,0,155,0,0,4,56,0,2016,0,1,0,0
0,1,30000.0,3,1,0,1,4,0,0,1,0,5,68000.0,8,2,0,0,1,0,0,750,0,1,2,0,0,0,38000.0,3000,0,18,0,0,0,99,1,0,1,26,0,2020,0,1,0,0
0,1,0.0,2,1,0,1,0,0,0,1,0,11,13500.0,11,1,0,0,0,0,0,750,1,0,2,0,0,0,13500.0,2800,0,18,0,0,0,143,0,0,3,50,0,2016,0,1,1,0
0,1,0.0,1,0,0,0,0,2,0,0,0,11,20500.0,12,1,0,1,0,0,1,750,0,1,0,0,1,0,20500.0,3000,0,8,1,0,0,51,0,0,2,22,0,2017,0,2,0,0
0,0,0.0,2,1,0,1,0,0,0,0,0,28,7500.0,1,0,0,0,1,0,0,750,0,1,0,1,0,0,7500.0,3000,0,14,0,0,0,130,0,0,4,47,0,2014,1,1,0,0
0,1,6500.0,3,1,3,0,1,5,0,1,0,29,9500.0,6,1,0,1,1,0,0,750,0,1,1,0,0,0,3000.0,3000,0,13,0,0,0,117,1,0,1,43,0,2012,0,1,0,0
0,0,0.0,1,1,0,0,0,1,0,0,0,10,16500.0,9,0,0,1,1,0,0,750,0,1,0,1,0,0,16500.0,3000,0,11,0,0,0,30,0,0,2,22,0,2016,1,4,0,0
0,1,4000.0,3,1,2,0,3,6,1,1,0,14,34500.0,7,2,1,1,0,0,0,750,0,0,1,0,0,0,30500.0,2750,0,17,0,0,0,16,1,0,3,47,0,2017,0,2,0,0
0,0,0.0,2,1,0,0,0,3,0,1,0,3,8500.0,10,0,0,1,1,0,0,750,0,1,2,0,0,0,8500.0,3000,0,9,0,0,0,146,0,0,3,65,0,2014,1,1,0,0
0,1,3000.0,2,1,2,1,1,6,1,1,0,31,13000.0,3,1,0,0,0,0,0,750,0,1,0,0,0,0,10000.0,3000,0,14,0,0,0,185,0,0,3,52,0,2014,0,1,0,0
0,1,0.0,2,1,0,1,0,6,0,1,0,17,14000.0,2,0,0,0,0,0,0,750,1,0,0,0,0,0,14000.0,3000,0,22,0,0,0,186,1,0,4,38,0,2019,0,1,1,0
0,1,0.0,3,1,2,1,0,0,0,1,0,2,13500.0,12,0,1,0,0,0,0,750,0,0,1,0,0,0,13500.0,3000,0,12,0,0,0,56,1,0,3,27,0,2015,0,2,1,0
0,1,0.0,2,1,2,1,0,0,0,1,0,18,11000.0,11,0,0,0,1,0,0,750,0,0,1,0,0,0,11000.0,3000,0,9,0,0,0,14,1,0,1,32,0,2015,0,2,0,1
0,1,0.0,2,1,1,1,0,1,1,1,0,17,22000.0,12,1,0,0,0,0,0,750,0,1,0,0,0,0,22000.0,3000,0,11,0,0,0,73,1,0,4,29,0,2019,0,1,0,0
0,0,0.0,1,1,0,1,0,5,1,0,0,19,15000.0,10,0,0,0,0,0,0,750,0,1,0,0,0,0,15000.0,3000,0,11,0,1,0,95,0,0,1,38,0,2011,1,1,0,0
0,0,0.0,2,1,1,0,0,4,0,1,0,29,6500.0,3,0,0,1,1,0,0,750,0,1,1,0,0,0,6500.0,3000,0,5,0,0,1,166,0,0,4,43,0,2010,1,1,0,0
0,1,0.0,1,0,1,0,0,4,0,0,0,3,10000.0,5,0,0,1,0,0,0,750,0,1,1,0,1,0,10000.0,3000,0,20,1,0,0,83,0,0,4,28,1,2020,0,1,0,0
0,0,0.0,2,1,2,0,0,2,0,1,0,9,5000.0,1,0,1,1,0,0,0,750,0,0,0,0,0,0,5000.0,2750,0,18,0,0,0,159,0,0,3,55,0,2016,1,1,1,0
0,1,0.0,2,1,1,1,0,1,0,1,0,18,14500.0,6,1,0,0,1,0,0,750,0,1,1,0,0,0,14500.0,2850,0,15,0,0,0,101,0,0,4,64,0,2020,0,1,0,0
0,1,0.0,2,1,2,0,0,0,0,0,0,2,10500.0,9,1,0,1,1,0,0,750,0,0,1,0,0,0,10500.0,3000,0,5,0,1,0,6,0,0,2,42,0,2012,0,5,0,1
0,1,60000.0,3,1,2,1,4,0,1,1,0,30,93000.0,12,2,0,0,0,0,0,750,0,1,1,0,0,0,33000.0,3000,0,19,0,0,0,42,1,0,1,26,0,2018,0,3,0,0
0,1,0.0,1,0,1,1,0,1,0,0,0,31,13000.0,12,0,0,0,0,0,0,750,0,1,0,0,1,0,13000.0,3000,0,9,1,0,0,103,0,0,3,67,1,2015,0,1,0,0
0,1,52000.0,2,1,3,1,1,4,1,1,0,1,66500.0,11,1,0,0,0,0,0,750,0,0,3,0,0,0,14500.0,3000,0,13,0,0,0,17,1,0,4,44,0,2011,0,1,0,1
0,1,27500.0,5,1,1,1,4,4,0,1,0,3,62000.0,5,2,1,0,0,0,0,750,0,0,3,0,0,0,34500.0,3000,0,10,0,0,1,87,1,0,4,68,0,2015,0,1,1,0
0,1,0.0,1,0,3,0,0,3,0,0,0,14,6500.0,3,0,1,1,0,0,0,750,0,0,0,0,1,0,6500.0,3000,0,11,1,0,1,200,0,0,3,53,1,2014,0,1,0,0
0,1,0.0,1,0,2,1,0,3,0,0,0,24,14500.0,1,0,0,0,0,0,0,750,0,1,0,0,1,0,14500.0,3000,0,5,1,0,0,258,0,0,4,66,1,2020,0,1,0,0
0,1,0.0,2,1,2,1,0,6,0,0,0,6,18000.0,10,1,0,0,0,0,0,750,0,1,0,1,0,0,18000.0,3000,0,15,0,0,0,175,1,0,1,51,0,2016,0,1,1,0
0,0,0.0,2,1,2,0,0,0,1,1,0,28,12500.0,1,0,0,1,0,1,0,750,0,0,0,0,0,0,12500.0,3000,0,4,0,0,0,171,0,0,3,36,0,2016,1,1,0,0
0,0,0.0,2,1,1,1,0,4,1,1,1,29,32500.0,11,2,0,0,0,0,0,750,0,1,0,0,0,0,32500.0,2500,0,22,0,0,0,193,0,0,3,74,0,2018,0,1,0,0
0,0,0.0,2,1,0,1,0,0,0,1,0,28,14500.0,1,0,0,0,1,0,0,750,0,1,2,0,0,0,14500.0,3000,0,16,0,0,0,139,0,0,2,50,0,2017,1,1,0,0
0,1,0.0,3,1,1,0,0,5,0,1,0,9,15500.0,11,1,0,1,0,0,0,750,0,1,0,0,0,0,15500.0,3000,0,18,0,0,0,74,1,0,1,32,0,2018,0,1,1,0
0,1,0.0,4,1,3,1,0,1,0,1,0,15,34500.0,10,2,0,0,0,0,0,750,0,1,5,0,0,0,34500.0,2700,0,21,0,0,0,146,1,0,4,33,0,2019,0,1,1,0
0,0,2000.0,2,1,3,1,2,3,0,1,1,28,33500.0,2,2,0,0,1,0,0,750,1,0,1,0,0,0,31500.0,3000,0,21,0,0,0,98,0,0,4,46,0,2018,0,1,0,0
0,1,5500.0,2,1,0,1,1,4,1,1,0,16,24000.0,8,1,0,0,0,0,0,750,1,0,1,0,0,0,18500.0,2800,0,16,0,0,0,46,1,0,3,60,0,2017,0,3,0,0
0,1,5500.0,3,1,2,1,1,0,1,1,0,5,43000.0,8,2,0,0,0,0,0,750,0,0,1,0,0,1,37500.0,3000,0,8,0,0,0,9,1,0,1,19,0,2020,0,2,0,0
0,1,15000.0,3,1,0,0,1,0,1,0,0,18,38500.0,3,2,0,1,0,0,0,750,0,1,1,1,0,0,23500.0,3000,0,18,0,0,0,6,1,0,1,18,0,2013,0,4,0,0
0,1,0.0,2,1,2,1,0,1,1,1,0,1,10000.0,10,0,1,0,0,0,0,750,0,0,3,0,0,0,10000.0,3000,0,14,0,0,0,52,1,0,1,52,0,2017,0,1,0,0
0,0,0.0,2,1,1,1,0,1,0,1,0,14,10500.0,5,0,1,0,1,0,0,750,0,0,1,0,0,0,10500.0,3000,0,15,0,0,0,26,0,0,4,25,0,2014,1,4,0,0
0,0,0.0,2,1,1,1,0,4,0,0,0,22,6000.0,11,0,0,0,1,0,0,750,0,1,0,1,0,0,6000.0,2950,0,10,0,0,0,167,0,0,3,61,0,2012,1,1,0,0
0,1,0.0,5,1,2,1,0,3,1,0,0,19,8500.0,9,0,0,0,0,0,0,750,0,1,5,0,0,0,8500.0,2800,1,7,0,0,0,129,1,0,1,48,0,2011,0,1,0,0
0,1,11500.0,3,1,1,0,1,4,1,1,0,31,26500.0,5,1,0,1,0,0,0,750,0,1,0,0,0,0,15000.0,3000,0,3,0,0,0,19,1,0,1,25,0,2017,0,2,0,0
0,0,0.0,2,1,2,1,0,2,1,0,1,11,38000.0,9,2,0,0,0,0,0,750,0,1,0,0,0,0,38000.0,3000,0,17,0,1,0,20,0,0,1,23,0,2019,0,4,0,0
0,0,0.0,1,0,1,1,0,1,0,0,0,28,23000.0,5,0,0,0,0,0,0,750,0,1,0,0,1,0,23000.0,3000,0,15,1,0,0,32,0,0,4,51,1,2017,1,2,0,0
0,1,0.0,1,0,0,1,0,4,0,0,0,23,13500.0,8,1,0,0,0,0,1,750,0,1,0,0,1,0,13500.0,3000,0,6,1,0,0,165,0,0,4,73,0,2017,0,1,0,0
0,1,15000.0,1,1,0,1,1,3,1,1,0,24,32000.0,1,1,0,0,0,0,0,750,0,1,0,0,0,0,17000.0,3000,0,6,0,0,0,43,0,0,4,40,0,2016,0,2,0,0
0,1,14000.0,3,1,0,0,1,4,1,1,0,10,51500.0,5,2,0,1,0,0,0,750,0,1,3,0,0,0,37500.0,3000,0,6,0,0,1,80,1,0,0,40,0,2019,0,1,0,0
0,1,0.0,2,1,1,0,0,6,1,1,0,28,9500.0,7,1,0,1,0,0,0,750,0,1,1,0,0,0,9500.0,3000,0,9,0,0,0,76,1,0,3,46,0,2013,0,1,0,0
0,0,0.0,1,1,2,1,0,5,0,1,0,2,7500.0,2,0,0,0,0,0,0,750,0,0,0,0,0,0,7500.0,3000,0,8,0,0,0,81,0,0,3,42,0,2020,1,1,1,1
0,1,16000.0,2,1,2,1,2,2,0,0,0,5,33500.0,6,1,0,0,1,0,0,750,1,0,0,0,0,0,17500.0,2600,1,11,0,0,0,94,1,0,1,31,0,2010,0,1,0,0
0,0,0.0,2,1,1,0,0,1,0,1,0,30,9000.0,4,0,1,1,0,0,0,750,0,0,1,0,0,0,9000.0,3000,0,6,0,0,0,180,0,0,4,49,0,2020,1,1,1,0
0,1,8500.0,2,1,0,1,1,0,1,1,0,24,17000.0,6,1,0,0,0,0,0,750,0,1,2,0,0,0,8500.0,3000,0,0,0,0,0,13,0,0,3,27,0,2012,0,2,0,0
0,1,0.0,3,1,2,0,0,6,0,1,0,1,13000.0,12,1,0,1,1,0,0,750,0,1,1,0,0,0,13000.0,3000,0,11,0,0,0,115,1,0,3,48,0,2017,0,1,0,0
0,1,16000.0,3,1,0,1,3,4,0,1,0,30,47000.0,8,2,0,0,0,0,0,750,0,1,1,0,0,0,31000.0,2800,0,21,0,0,0,9,1,0,2,35,0,2015,0,5,1,0
0,0,18500.0,2,1,0,0,2,2,1,1,1,20,54000.0,2,2,0,1,0,0,0,750,0,1,0,0,0,0,35500.0,3000,0,14,0,0,1,61,0,0,3,37,0,2018,0,1,0,0
0,1,0.0,3,1,0,1,0,1,1,1,0,4,8500.0,6,0,0,0,0,0,0,800,0,1,1,0,0,0,8500.0,2300,0,8,0,0,0,92,1,0,3,49,0,2006,0,1,0,0
0,1,0.0,1,0,2,1,0,0,0,0,0,17,1000.0,6,0,0,0,0,0,0,750,0,1,0,0,1,0,1000.0,2650,0,18,1,0,0,89,1,0,4,46,1,2010,0,1,0,0
0,1,0.0,2,1,0,1,0,2,1,1,0,29,15000.0,5,1,0,0,0,0,0,750,0,1,1,0,0,0,15000.0,3000,0,18,0,0,0,181,0,0,4,65,0,2017,0,1,0,0
0,1,0.0,2,1,1,1,0,1,1,1,0,16,14000.0,4,1,0,0,0,0,0,750,0,1,1,0,0,0,14000.0,3000,0,13,0,0,0,14,0,0,3,38,0,2017,0,5,0,0
0,1,0.0,2,1,1,1,0,0,0,1,0,20,8000.0,5,1,0,0,0,0,0,750,0,1,0,0,0,0,8000.0,2700,0,15,0,0,0,130,0,0,4,67,0,2015,0,1,1,0
0,1,2000.0,2,1,0,1,1,1,0,1,0,6,37000.0,8,2,0,0,1,0,0,750,1,0,1,0,0,0,35000.0,3000,0,3,0,0,0,132,1,0,1,33,0,2020,0,1,0,0
0,0,20000.0,2,1,1,1,1,3,1,0,0,6,29000.0,6,0,1,0,0,0,0,750,0,0,0,0,0,0,9000.0,3000,1,13,0,0,0,31,0,0,2,32,0,2019,1,1,0,0
0,0,0.0,2,1,2,0,0,5,1,0,0,9,14000.0,2,0,0,1,0,1,0,750,0,0,0,1,0,0,14000.0,3000,0,15,0,0,0,189,0,0,3,44,0,2020,1,1,0,0
0,1,0.0,2,1,1,0,0,4,1,0,0,20,4000.0,12,0,0,1,0,0,0,750,0,1,0,1,0,0,4000.0,3000,0,9,0,0,0,40,1,0,3,37,0,2014,0,1,0,0
0,0,18500.0,2,1,1,1,1,4,0,1,0,26,34000.0,7,0,0,0,1,0,0,750,0,0,0,0,0,1,15500.0,3000,0,9,0,0,0,105,0,0,4,31,0,2017,1,1,0,0
0,1,6000.0,5,1,1,0,4,4,1,0,0,27,45000.0,9,2,0,1,0,1,0,750,0,0,5,0,0,0,39000.0,3000,1,18,0,0,0,208,1,0,3,57,0,2018,0,1,0,0
0,1,0.0,1,0,0,1,0,3,0,0,0,4,13000.0,7,1,0,0,0,0,1,750,1,0,0,0,1,0,13000.0,3000,0,5,1,0,0,151,0,0,3,44,0,2020,0,1,0,0
0,1,6000.0,3,1,1,0,1,0,1,1,0,25,41000.0,11,2,0,1,0,0,0,750,1,0,3,0,0,0,35000.0,3000,0,1,0,0,1,201,1,0,3,62,0,2016,0,1,0,0
0,1,25000.0,3,1,1,1,1,0,0,1,0,4,54000.0,2,2,0,0,0,0,0,750,0,0,0,0,0,0,29000.0,3000,0,7,0,0,0,178,1,0,4,48,0,2016,0,1,1,1
0,0,0.0,1,1,1,1,0,6,1,1,0,14,9000.0,4,0,0,0,0,0,0,750,0,0,0,0,0,0,9000.0,3000,0,11,0,0,0,72,0,0,1,37,0,2016,1,1,0,1
0,0,0.0,2,1,0,0,0,4,1,1,0,11,11500.0,10,0,0,1,0,0,0,750,0,1,0,0,0,0,11500.0,3000,0,18,0,0,0,106,0,0,2,41,0,2019,1,1,0,0
0,1,0.0,2,1,0,0,0,6,1,1,0,29,11500.0,9,1,0,1,0,0,0,750,0,1,0,0,0,0,11500.0,3000,0,13,0,0,0,126,1,0,4,43,0,2016,0,1,0,0
0,1,16000.0,3,1,1,1,1,2,0,1,0,13,36500.0,11,1,1,0,1,0,0,750,0,0,2,0,0,0,20500.0,3000,0,19,0,0,0,11,1,0,3,27,0,2019,0,3,0,0
0,1,0.0,2,1,0,0,0,0,0,1,0,9,16000.0,9,1,0,1,1,0,0,750,0,1,2,0,0,0,16000.0,3000,0,3,0,0,0,51,1,0,3,38,0,2017,0,1,0,0
0,0,0.0,2,1,1,1,0,5,1,1,0,27,11000.0,4,0,0,0,0,0,0,750,0,1,0,0,0,0,11000.0,2750,0,15,0,0,0,180,0,0,3,44,0,2016,1,1,0,0
0,0,0.0,2,1,3,1,0,1,0,1,0,29,11500.0,10,0,0,0,0,0,0,750,0,0,0,0,0,0,11500.0,3000,0,8,0,0,0,105,0,0,3,71,0,2013,1,1,1,1
0,1,50000.0,3,1,1,1,3,0,0,1,0,28,91500.0,10,2,0,0,0,0,0,750,0,0,0,0,0,1,41500.0,3000,0,14,0,0,0,102,1,0,3,50,0,2019,0,1,1,0
0,0,25000.0,2,1,1,1,1,3,0,1,0,14,42000.0,11,0,0,0,0,0,0,750,0,1,1,0,0,0,17000.0,3000,0,16,0,0,0,72,0,0,3,30,0,2020,1,1,1,0
0,0,0.0,2,1,1,1,0,1,0,1,0,19,14000.0,3,0,0,0,1,0,0,750,0,1,1,0,0,0,14000.0,3000,0,9,0,0,0,214,0,0,4,45,0,2018,1,1,0,0
0,1,0.0,2,1,0,1,0,2,0,0,0,21,19500.0,8,1,0,0,0,0,0,750,0,1,1,1,0,0,19500.0,3000,0,4,0,0,0,137,0,0,1,46,0,2018,0,1,1,0
